,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Android Ver
7531,Sword Art Online: Integral Factor,FAMILY,4.0,45359,32.0,1000000.0,Free,0.0,Everyone 10+,4.0
7532,Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,25427,9.2,1000000.0,Free,0.0,Everyone,4.0
7533,"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,14432,16.0,1000000.0,Free,0.0,Everyone,4.0
7535,To Do List,PRODUCTIVITY,4.7,253155,3.5,5000000.0,Free,0.0,Everyone,4.0
7537,do,FAMILY,3.1,1073,5.9,100000.0,Free,0.0,Everyone,4.0
7538,Does not Commute,GAME,4.0,154108,78.0,5000000.0,Free,0.0,Everyone,2.0
7539,To Do Reminder with Alarm,PRODUCTIVITY,4.4,72161,4.9,1000000.0,Free,0.0,Everyone,4.0
7540,wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,43088,3.0,1000000.0,Free,0.0,Teen,4.0
7541,"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,6.3,100000.0,Free,0.0,Everyone,4.0
7543,"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,14089,8.4,500000.0,Free,0.0,Everyone,4.0
7544,Do it (Tomorrow),PRODUCTIVITY,4.3,26452,4.0,1000000.0,Free,0.0,Everyone,2.0
7545,Do Not Disturb,PRODUCTIVITY,4.3,6120,1.9,100000.0,Free,0.0,Everyone,6.0
7546,To-Do List Widget,PRODUCTIVITY,3.9,7801,0.2,1000000.0,Free,0.0,Everyone,1.0
7547,NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,57449,5.0,1000000.0,Free,0.0,Everyone,4.0
7548,"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,7566,4.0,500000.0,Free,0.0,Everyone,4.0
7549,"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4649,30.0,100000.0,Free,0.0,Everyone,5.0
7550,"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,10484,9.0,1000000.0,Free,0.0,Everyone,4.0
7551,"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,2537,8.5,500000.0,Free,0.0,Everyone,4.0
7553,Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,86172,13.0,1000000.0,Free,0.0,Everyone,4.0
7554,"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4,100000.0,Free,0.0,Everyone,4.0
7555,"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20.0,100000.0,Free,0.0,Everyone,4.0
7556,To-do list,PRODUCTIVITY,4.4,688,4.4,50000.0,Free,0.0,Everyone,4.0
7557,Do Not Crash,FAMILY,3.7,56664,8.3,1000000.0,Free,0.0,Everyone,2.0
7558,Do I Snore or Grind,MEDICAL,4.4,2295,19.0,100000.0,Free,0.0,Everyone,5.0
7559,How well do you know me?,GAME,3.9,1290,6.4,100000.0,Free,0.0,Everyone,4.0
7560,EasyNote Notepad | To Do List,TOOLS,4.3,15618,2.4,1000000.0,Free,0.0,Everyone,2.0
7561,Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,11402,5.3,1000000.0,Free,0.0,Everyone,5.0
7562,DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,1007,5.2,100000.0,Free,0.0,Everyone,4.0
7563,Endless Ducker,GAME,4.5,8193,41.0,500000.0,Free,0.0,Everyone,4.0
7564,Dude Perfect,SPORTS,4.5,97,1.9,10000.0,Free,0.0,Everyone,4.0
7565,that's lit,GAME,4.7,1115,39.0,100000.0,Free,0.0,Everyone,4.0
7566,All Type DP,FAMILY,4.3,1853,5.8,500000.0,Free,0.0,Everyone,4.0
7567,Dp For WhatsApp,PERSONALIZATION,4.4,1623,11.0,1000000.0,Free,0.0,Mature 17+,4.0
7568,DP and Status for WhatsApp 2018,SOCIAL,4.5,787,6.9,100000.0,Free,0.0,Everyone,4.0
7569,DP Editor,PHOTOGRAPHY,4.3,18,15.0,5000.0,Free,0.0,Teen,4.0
7570,DP & Status,FAMILY,4.3,1922,4.7,500000.0,Free,0.0,Everyone,4.0
7571,Dp for girls,ART_AND_DESIGN,4.2,175,8.2,50000.0,Free,0.0,Everyone,4.0
7572,DP Maker,PHOTOGRAPHY,4.2,784,18.0,100000.0,Free,0.0,Everyone,4.0
7573,Download Instant DP (Full HD),TOOLS,4.3,1283,4.4,100000.0,Free,0.0,Everyone,4.0
7574,Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,15.0,10000.0,Free,0.0,Everyone,4.0
7575,Profile pictures for WhatsApp,PERSONALIZATION,4.7,10786,9.4,500000.0,Free,0.0,Mature 17+,4.0
7576,DP and Status,FAMILY,4.1,623,3.0,100000.0,Free,0.0,Everyone,3.0
7577,Dp For Whatsapp,SOCIAL,4.3,39,12.0,5000.0,Free,0.0,Everyone,4.0
7578,DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,293,3.4,100000.0,Free,0.0,Everyone,4.0
7579,DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,5.1,100000.0,Free,0.0,Everyone,2.0
7580,Dp For FB,PHOTOGRAPHY,4.5,12,2.0,1000.0,Free,0.0,Teen,4.0
7581,Best DP and Status (Daily Updates Photos),FAMILY,4.1,3003,3.2,1000000.0,Free,0.0,Everyone,4.0
7583,Profile Pictures and DP for Whatsapp,SOCIAL,4.3,48,11.0,5000.0,Free,0.0,Everyone,4.0
7584,All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,14.0,1000.0,Free,0.0,Teen,4.0
7585,DP Photo Editor,PHOTOGRAPHY,4.1,88,7.7,10000.0,Free,0.0,Everyone,4.0
7586,Status For WhatsApp DP - pro,PERSONALIZATION,4.4,49,12.0,10000.0,Free,0.0,Teen,4.0
7587,"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,694,3.8,100000.0,Free,0.0,Everyone,4.0
7588,Cute Images for Whatsapp,FAMILY,4.4,634,8.1,100000.0,Free,0.0,Teen,2.0
7589,Profile Pictures - Best DP Status,FAMILY,4.3,131,5.4,50000.0,Free,0.0,Everyone,4.0
7591,Dp for Facebook,SOCIAL,4.1,56,10.0,5000.0,Free,0.0,Everyone,4.0
7592,Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,666,8.7,100000.0,Free,0.0,Everyone,4.0
7593,DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,25,3.8,10000.0,Free,0.0,Teen,4.0
7594,Best DP and Status,SOCIAL,4.2,93,5.6,10000.0,Free,0.0,Teen,4.0
7595,"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,121,3.8,10000.0,Free,0.0,Mature 17+,4.0
7596,Instant DP Downloader for Instagram,SOCIAL,4.7,38,4.1,5000.0,Free,0.0,Everyone,4.0
7597,DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,39,11.0,5000.0,Free,0.0,Everyone,4.0
7598,Latest DP and Status Pro 2018,FAMILY,4.7,19,5.7,1000.0,Free,0.0,Everyone,4.0
7599,Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,91,3.8,10000.0,Free,0.0,Everyone,4.0
7600,Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,12111,9.1,500000.0,Free,0.0,Everyone,4.0
7601,DP Battle,FAMILY,4.5,132,2.5,5000.0,Free,0.0,Everyone,4.0
7602,Faceoff DP Battle App,FAMILY,4.8,38,6.7,1000.0,Free,0.0,Everyone,4.0
7603,Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11.0,5000.0,Free,0.0,Everyone,4.0
7604,Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,4.3,132,7.7,10000.0,Free,0.0,Everyone,4.0
7605,DP Status 2017,PHOTOGRAPHY,4.2,302,7.0,50000.0,Free,0.0,Everyone,4.0
7606,DQ Texas,FOOD_AND_DRINK,4.1,336,13.0,100000.0,Free,0.0,Everyone,4.0
7607,DQ Events,BUSINESS,2.3,41,20.0,10000.0,Free,0.0,Everyone,4.0
7608,Dash Quest Heroes,GAME,4.3,8432,59.0,500000.0,Free,0.0,Everyone 10+,4.0
7609,Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,42,3.9,100.0,Free,0.0,Teen,5.0
7610,DRAGON QUEST VIII,FAMILY,4.5,7812,27.0,50000.0,Paid,19.99,Everyone 10+,4.0
7611,ODTMobile v4,BUSINESS,4.0,3,16.0,1000.0,Free,0.0,Everyone,4.0
7612,DRAGON QUEST III,FAMILY,4.2,1661,63.0,10000.0,Paid,9.99,Everyone,4.0
7613,LightMeter (noAds),PHOTOGRAPHY,4.6,617,12.0,10000.0,Paid,1.99,Everyone,3.0
7614,DRAGON QUEST,FAMILY,4.2,9659,30.0,100000.0,Paid,2.99,Everyone,2.0
7615,DRAGON QUEST II,FAMILY,4.5,2576,44.0,10000.0,Paid,4.99,Everyone,4.0
7616,DRAGON QUEST VI,FAMILY,4.4,3358,17.0,100000.0,Paid,14.99,Everyone,2.0
7617,DQT GPS,BUSINESS,4.0,3,6.3,500.0,Free,0.0,Everyone,4.0
7619,Discovery Insure,MAPS_AND_NAVIGATION,2.8,1911,20.0,100000.0,Free,0.0,Everyone,4.0
7620,Taco Bell,LIFESTYLE,3.8,28140,16.0,1000000.0,Free,0.0,Everyone,4.0
7621,LightMeter Free,PHOTOGRAPHY,4.1,5485,13.0,1000000.0,Free,0.0,Everyone,3.0
7622,CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3,100000.0,Paid,9.99,Everyone 10+,4.0
7623,ODTMobile,BUSINESS,3.4,15,2.7,10000.0,Free,0.0,Everyone,2.0
7624,Whataburger,FOOD_AND_DRINK,4.5,5093,56.0,500000.0,Free,0.0,Everyone,4.0
7625,FINAL FANTASY DIMENSIONS,FAMILY,4.3,8450,1.1,100000.0,Paid,13.99,Everyone,2.0
7626,Arby's,FOOD_AND_DRINK,3.1,194,26.0,100000.0,Free,0.0,Everyone,4.0
7627,RPG Dragon Lapis,FAMILY,4.6,13492,56.0,100000.0,Free,0.0,Teen,4.0
7628,Find Fast Food,SHOPPING,3.3,272,0.78,100000.0,Free,0.0,Everyone,2.0
7629,Jungle book-The Great Escape,GAME,3.9,2362,25.0,100000.0,Free,0.0,Everyone,2.0
7630,Bunny Skater,GAME,4.2,139432,4.7,10000000.0,Free,0.0,Everyone,2.0
7631,DQSalmaan - A fan made App,FAMILY,4.9,707,6.0,10000.0,Free,0.0,Everyone,4.0
7632,Culver's,LIFESTYLE,3.9,1638,4.9,100000.0,Free,0.0,Everyone,4.0
7634,The Walking Zombie: Dead City,GAME,4.6,58575,96.0,1000000.0,Free,0.0,Teen,4.0
7635,Monster Fishing 2018,SPORTS,4.4,32881,76.0,1000000.0,Free,0.0,Everyone,4.0
7636,Call Blocker & Blacklist,COMMUNICATION,4.0,6,4.2,1000.0,Free,0.0,Everyone,4.0
7638,IHOP®,FOOD_AND_DRINK,4.2,441,24.0,100000.0,Free,0.0,Everyone,4.0
7639,myGrow,PRODUCTIVITY,4.6,84,23.0,1000.0,Paid,4.29,Mature 17+,3.0
7640,Dr. Parking 4,GAME,4.4,475369,13.0,50000000.0,Free,0.0,Everyone,4.0
7641,Dr. Driving 2,GAME,4.6,358633,19.0,10000000.0,Free,0.0,Everyone,4.0
7643,dr.fone - Recovery & Transfer wirelessly & Backup,TOOLS,3.7,23347,7.6,5000000.0,Free,0.0,Everyone,2.0
7644,Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,4.1,1626,96.0,100000.0,Free,0.0,Everyone 10+,4.0
7645,Dr. Cares - Pet Rescue 911 🐶,FAMILY,4.2,14432,35.0,500000.0,Free,0.0,Everyone,4.0
7647,Dr. Parker : Parking Simulator,GAME,4.5,14253,81.0,1000000.0,Free,0.0,Everyone,4.0
7648,Dr. Parker : Real car parking simulation,GAME,4.6,15829,95.0,1000000.0,Free,0.0,Everyone,4.0
7649,Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,4.5,101738,10.0,1000000.0,Free,0.0,Everyone,4.0
7650,"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,4.4,372553,21.0,10000000.0,Free,0.0,Everyone,4.0
7651,DR TV,VIDEO_PLAYERS,3.3,6716,4.7,500000.0,Free,0.0,Mature 17+,4.0
7652,Real Car Dr Parking Master: Parking Games 2018,FAMILY,4.2,3345,27.0,1000000.0,Free,0.0,Everyone,4.0
7653,Doctor Kids,FAMILY,4.2,200450,25.0,10000000.0,Free,0.0,Everyone,1.0
7654,Dr. Rocket,GAME,4.0,42182,3.4,1000000.0,Free,0.0,Everyone,4.0
7655,Dr. Muscle,HEALTH_AND_FITNESS,4.0,87,33.0,10000.0,Free,0.0,Everyone,4.0
7656,Dr. Dominoes,GAME,4.0,2700,5.7,500000.0,Free,0.0,Everyone,4.0
7657,Dr. Sudoku,FAMILY,3.5,2310,3.1,500000.0,Free,0.0,Everyone,4.0
7659,Dr. Unblock,FAMILY,3.9,3847,4.3,1000000.0,Free,0.0,Everyone,4.0
7660,Dr. Gomoku,GAME,3.9,85317,4.5,5000000.0,Free,0.0,Everyone,4.0
7661,Dr. Panda Farm,FAMILY,4.1,265,46.0,10000.0,Paid,2.99,Everyone,1.0
7662,DR.MEEP,FAMILY,4.4,54,33.0,500.0,Paid,2.99,Everyone,4.0
7663,Dr. Panda Art Class,FAMILY,4.2,1013,58.0,50000.0,Paid,2.99,Everyone,1.0
7664,Dr. Panda's Swimming Pool,FAMILY,4.4,2311,9.3,100000.0,Paid,1.99,Everyone,1.0
7665,Dr. Pixel: Pill mania Classic,FAMILY,4.3,2419,6.2,100000.0,Free,0.0,Everyone,4.0
7666,Dr. Chess,GAME,4.1,97209,6.7,1000000.0,Free,0.0,Everyone,4.0
7667,Super Dr. Parking 3D,FAMILY,4.0,4518,41.0,1000000.0,Free,0.0,Everyone,4.0
7668,Dr Dre - Beatmaker,GAME,4.3,146,6.0,10000.0,Free,0.0,Mature 17+,4.0
7669,Dr. Cares - Amy's Pet Clinic 🐈 🐕,FAMILY,4.5,3580,60.0,100000.0,Free,0.0,Everyone,4.0
7670,Dr. Splorchy Presents Space Heroes,GAME,4.6,18,31.0,100.0,Paid,4.99,Mature 17+,7.0
7671,Pet Vet Dr - Animals Hospital,FAMILY,3.7,11748,36.0,1000000.0,Free,0.0,Teen,4.0
7672,Dr.Android Repair Master 2017,PRODUCTIVITY,3.8,1205,4.3,100000.0,Free,0.0,Everyone,4.0
7673,DR CONTROL,FAMILY,3.4,267,1.5,10000.0,Free,0.0,Everyone,4.0
7674,Dr Driving Racer,GAME,4.3,183,68.0,10000.0,Free,0.0,Everyone,4.0
7675,Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,3.8,76,1.2,1000.0,Paid,4.99,Everyone,2.0
7676,Dr. Seuss's ABC,FAMILY,4.7,429,12.0,10000.0,Paid,3.99,Everyone,2.0
7677,Dr. Booster - Boost Game Speed,TOOLS,4.4,138872,22.0,10000000.0,Free,0.0,Everyone,4.0
7678,Dr. Panda Hospital,FAMILY,4.4,1091,45.0,50000.0,Paid,2.99,Everyone,1.0
7679,Dr. Panda Café Freemium,FAMILY,4.1,11788,62.0,1000000.0,Free,0.0,Everyone,1.0
7680,Dr. Panda Ice Cream Truck Free,FAMILY,4.4,23022,80.0,1000000.0,Free,0.0,Everyone,2.0
7681,Dr. Doug's Tips,BOOKS_AND_REFERENCE,4.0,22,34.0,1000.0,Free,0.0,Everyone,2.0
7682,Dr. 2048,FAMILY,3.9,1985,3.5,500000.0,Free,0.0,Everyone,4.0
7683,Dr. Panda Restaurant 2,FAMILY,4.3,3725,67.0,100000.0,Paid,2.99,Everyone,1.0
7684,Dr. Panda Supermarket,FAMILY,4.2,1357,58.0,50000.0,Paid,2.99,Everyone,1.0
7685,Dr. Shogi,GAME,3.3,19291,5.1,1000000.0,Free,0.0,Everyone,4.0
7686,DR Sebi's Alkaline List,FAMILY,4.0,68,5.5,5000.0,Free,0.0,Everyone,2.0
7687,DraStic DS Emulator,GAME,4.6,87766,12.0,1000000.0,Paid,4.99,Everyone,2.0
7688,NDS Emulator - For Android 6,GAME,4.1,14002,19.0,1000000.0,Free,0.0,Everyone,4.0
7689,Free DS Emulator,GAME,4.1,22896,19.0,1000000.0,Free,0.0,Everyone,4.0
7690,nds4droid,GAME,3.4,107778,8.8,10000000.0,Free,0.0,Everyone,2.0
7691,MegaNDS (NDS Emulator),GAME,3.4,2218,11.0,500000.0,Free,0.0,Everyone,4.0
7692,DS file,PRODUCTIVITY,4.1,10676,12.0,1000000.0,Free,0.0,Everyone,4.0
7693,DS finder,TOOLS,4.0,2596,32.0,500000.0,Free,0.0,Everyone,5.0
7694,DS get,TOOLS,3.4,71852,22.0,5000000.0,Free,0.0,Everyone,4.0
7695,DS cloud,TOOLS,3.2,4908,38.0,500000.0,Free,0.0,Everyone,4.0
7698,DS note,PRODUCTIVITY,3.9,2046,60.0,100000.0,Free,0.0,Everyone,4.0
7699,DS cam,PRODUCTIVITY,3.6,3227,35.0,500000.0,Free,0.0,Everyone,4.0
7700,DS router,TOOLS,3.8,253,15.0,50000.0,Free,0.0,Everyone,4.0
7701,EmuBox - Fast Retro Emulator,GAME,3.9,1576,43.0,50000.0,Free,0.0,Everyone,4.0
7703,DS Creator 2.0,TOOLS,1.0,2,4.4,500.0,Free,0.0,Everyone,4.0
7704,DS App Manager,TOOLS,4.6,14,2.1,1000.0,Free,0.0,Everyone,2.0
7707,DS,FAMILY,4.9,15,23.0,100.0,Free,0.0,Everyone,2.0
7709,DS Connector 2.0,TOOLS,2.6,5,0.63,500.0,Free,0.0,Everyone,4.0
7710,DS Barometer - Altimeter and Weather Information,WEATHER,3.9,2962,4.2,100000.0,Free,0.0,Everyone,2.0
7712,DS-L4 Viewer,PHOTOGRAPHY,3.5,13,7.9,1000.0,Free,0.0,Everyone,5.0
7713,DS Tower Defence,GAME,3.2,768,1.4,100000.0,Free,0.0,Everyone,1.0
7715,NDS-controller,TOOLS,3.3,35,0.91,1000.0,Free,0.0,Everyone,2.0
7718,RetroArch,GAME,3.8,21423,84.0,1000000.0,Free,0.0,Everyone,2.0
7719,DS Speedometer & Odometer,MAPS_AND_NAVIGATION,3.9,22382,6.6,1000000.0,Free,0.0,Everyone,2.0
7720,MegaN64 (N64 Emulator),FAMILY,4.6,877576,12.0,10000000.0,Free,0.0,Everyone,2.0
7721,DS-20000S,PRODUCTIVITY,1.8,12,14.0,1000.0,Free,0.0,Everyone,4.0
7723,Learn DS [BETA],FAMILY,4.3,9,5.0,500.0,Free,0.0,Everyone,4.0
7724,Deep Sleep Battery Saver Pro,TOOLS,3.9,1417,2.9,10000.0,Paid,3.28,Everyone,4.0
7726,DS-Students,FAMILY,4.8,5,8.4,100.0,Free,0.0,Everyone,4.0
7727,DS Thermometer,WEATHER,3.7,631,3.0,100000.0,Free,0.0,Everyone,2.0
7728,PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,2.6,10.0,Paid,4.99,Everyone,4.0
7729,Deep Sleep Battery Saver,TOOLS,4.1,22032,3.7,1000000.0,Free,0.0,Everyone,4.0
7730,Draft Simulator for FUT 18,SPORTS,4.6,162933,100.0,5000000.0,Free,0.0,Everyone,4.0
7731,DS Flashlight,TOOLS,4.0,127,5.8,10000.0,Free,0.0,Everyone,2.0
7733,dt Pro,FINANCE,4.8,4,4.5,1000.0,Free,0.0,Everyone,2.0
7735,DT Manager,PRODUCTIVITY,4.0,9,3.1,500.0,Free,0.0,Everyone,2.0
7736,Real Sheet ∞: Pathfinder + DT,FAMILY,3.5,2,22.0,50.0,Paid,2.99,Everyone,4.0
7738,DT Fieldlink,BUSINESS,3.0,2,49.0,500.0,Free,0.0,Everyone,4.0
7739,DT Driving Test Theory,FAMILY,4.6,477,1.6,10000.0,Free,0.0,Everyone,4.0
7740,DT Smart,TOOLS,1.6,39,8.9,1000.0,Free,0.0,Everyone,4.0
7741,Truck Simulator DT 3D,FAMILY,3.8,110,22.0,5000.0,Free,0.0,Everyone,2.0
7742,DT Baby Cam,TOOLS,1.7,10,23.0,500.0,Free,0.0,Everyone,2.0
7743,Bloons TD 5,FAMILY,4.6,190086,94.0,1000000.0,Paid,2.99,Everyone,2.0
7744,WPBS-DT,FAMILY,5.0,3,6.3,500.0,Free,0.0,Everyone,2.0
7745,ReadyOp DT,COMMUNICATION,4.6,8,1.1,1000.0,Free,0.0,Everyone,2.0
7746,Soccer Manager 2018,SPORTS,4.4,63779,95.0,1000000.0,Free,0.0,Everyone,5.0
7747,Online Soccer Manager (OSM),SPORTS,4.5,1312936,21.0,10000000.0,Free,0.0,Everyone,4.0
7748,DT-VR,FAMILY,3.8,25,9.5,1000.0,Free,0.0,Everyone,2.0
7749,Dt Tracking,AUTO_AND_VEHICLES,4.0,4,24.0,100.0,Free,0.0,Everyone,4.0
7750,DT Simple Interval Timer,SPORTS,4.1,10,1.5,1000.0,Free,0.0,Everyone,2.0
7752,DT CLOTHINGS,SHOPPING,5.0,1,7.9,10.0,Free,0.0,Everyone,4.0
7757,Dt. Jyothi Srinivas,HEALTH_AND_FITNESS,5.0,18,13.0,100.0,Free,0.0,Everyone,4.0
7758,DT future1 cam,TOOLS,1.0,1,24.0,50.0,Free,0.0,Everyone,2.0
7763,Wheelie Challenge,GAME,4.6,137338,51.0,5000000.0,Free,0.0,Everyone,4.0
7764,DT NO.I,HEALTH_AND_FITNESS,2.4,44,49.0,1000.0,Free,0.0,Everyone,4.0
7766,DTPay,SHOPPING,4.5,18,0.99,1000.0,Free,0.0,Everyone,4.0
7769,Top Soccer Manager,SPORTS,4.4,199739,66.0,10000000.0,Free,0.0,Everyone,4.0
7770,The Secret Daily Teachings,LIFESTYLE,4.3,206,32.0,1000.0,Paid,4.99,Everyone,4.0
7771,Spring flowers theme couleurs d t space,ART_AND_DESIGN,5.0,1,2.9,100.0,Free,0.0,Everyone,4.0
7772,Soccer Board Tactics,SPORTS,4.1,6231,8.9,100000.0,Free,0.0,Everyone,4.0
7773,Dirt Trackin Sprint Cars,GAME,3.8,499,47.0,10000.0,Paid,3.99,Everyone,5.0
7774,senior easy phone,PERSONALIZATION,3.9,168,2.1,50000.0,Free,0.0,Teen,2.0
7775,dt.se,NEWS_AND_MAGAZINES,3.1,124,12.0,10000.0,Free,0.0,Everyone,4.0
7776,WhatsVPN - Unlimited Free VPN,TOOLS,4.7,24985,7.8,500000.0,Free,0.0,Everyone,4.0
7777,du app,LIFESTYLE,3.5,7578,25.0,1000000.0,Free,0.0,Everyone,4.0
7778,DU Battery Saver - Battery Charger & Battery Life,TOOLS,4.5,13479633,14.0,100000000.0,Free,0.0,Everyone,4.0
7779,DU Antivirus Security - Applock & Privacy Guard,TOOLS,4.6,436615,10.0,10000000.0,Free,0.0,Everyone,4.0
7780,DU Cleaner – Memory cleaner & clean phone cache,TOOLS,4.5,465831,8.9,10000000.0,Free,0.0,Everyone,4.0
7781,DU Launcher - Boost Your Phone,PERSONALIZATION,4.5,67707,4.8,1000000.0,Free,0.0,Everyone,4.0
7782,DU Security,TOOLS,4.4,4847,3.2,100000.0,Free,0.0,Everyone,4.0
7784,DU Browser Mini(Small&Fast),TOOLS,4.2,20941,2.0,1000000.0,Free,0.0,Everyone,4.0
7785,Caller ID & Call Block - DU Caller,COMMUNICATION,4.6,93930,14.0,5000000.0,Free,0.0,Everyone,4.0
7786,Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,4.5,5174,4.7,100000.0,Free,0.0,Everyone,4.0
7787,du View,FAMILY,3.8,935,22.0,50000.0,Free,0.0,Teen,4.0
7788,DU Emoji Keyboard（Simeji）,TOOLS,4.3,19234,14.0,500000.0,Free,0.0,Everyone,4.0
7789,"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",PHOTOGRAPHY,4.6,7605,4.3,500000.0,Free,0.0,Everyone,4.0
7791,Upgrade for Android DU Master,TOOLS,3.6,12993,5.2,1000000.0,Free,0.0,Everyone,2.0
7792,Modern: DU Launcher Theme,PERSONALIZATION,4.2,868,0.3,50000.0,Free,0.0,Everyone,4.0
7793,Weather Forecast Pro,WEATHER,4.7,14051,8.7,100000.0,Paid,3.99,Everyone,4.0
7794,Night: DU Launcher Theme,PERSONALIZATION,4.3,1419,0.48,50000.0,Free,0.0,Everyone,4.0
7795,DU Collage Maker - Photo Collage & Grid & Layout,PHOTOGRAPHY,4.7,4595,2.5,100000.0,Free,0.0,Everyone,4.0
7796,Du Chinese – Mandarin Lessons,FAMILY,4.8,3390,9.2,100000.0,Free,0.0,Everyone,4.0
7797,Portes du Soleil,SPORTS,3.1,500,39.0,50000.0,Free,0.0,Everyone,4.0
7798,Sword of Chaos - Lame du Chaos,GAME,4.5,23599,96.0,100000.0,Free,0.0,Teen,4.0
7800,Bible du Semeur-BDS (French),BOOKS_AND_REFERENCE,4.5,313,6.9,50000.0,Free,0.0,Everyone,1.0
7801,La citadelle du musulman,BOOKS_AND_REFERENCE,4.5,314,9.8,50000.0,Free,0.0,Everyone,2.0
7803,Clean My Android,PRODUCTIVITY,4.7,101163,6.2,5000000.0,Free,0.0,Everyone,4.0
7804,Citation du Jour - Motivation,FAMILY,4.1,321,0.91,100000.0,Free,0.0,Everyone,2.0
7805,La Poupée du Voyant,FAMILY,4.4,265,8.2,50000.0,Free,0.0,Everyone,4.0
7807,APUS Booster - Space Cleaner & Booster,PRODUCTIVITY,4.6,1048766,13.0,10000000.0,Free,0.0,Everyone,4.0
7808,Officiel du SCRABBLE LAROUSSE,BOOKS_AND_REFERENCE,3.4,116,48.0,5000.0,Paid,4.6,Everyone,2.0
7811,iSmart DV,VIDEO_PLAYERS,3.6,5692,31.0,1000000.0,Free,0.0,Everyone,4.0
7812,dv Prompter,VIDEO_PLAYERS,3.7,321,1.3,50000.0,Free,0.0,Everyone,4.0
7813,Sports DV,LIFESTYLE,2.1,86,29.0,10000.0,Free,0.0,Everyone,4.0
7814,Live DV,PHOTOGRAPHY,2.0,16,17.0,1000.0,Free,0.0,Everyone,4.0
7815,Mini DV,AUTO_AND_VEHICLES,3.5,12,19.0,5000.0,Free,0.0,Everyone,4.0
7816,DV-2019 Results,FAMILY,4.3,158,2.6,10000.0,Free,0.0,Everyone,4.0
7817,AKASO DV,TOOLS,2.4,99,71.0,10000.0,Free,0.0,Everyone,4.0
7818,DV-LOTTERY 2019 REGISTRATION,FAMILY,4.5,97,2.6,10000.0,Free,0.0,Everyone,4.0
7819,Selfie DV,TOOLS,2.8,29,14.0,1000.0,Free,0.0,Everyone,4.0
7821,DV 2019 Entry Guide,BOOKS_AND_REFERENCE,4.5,92,5.1,10000.0,Free,0.0,Everyone,4.0
7823,Porch DV,HOUSE_AND_HOME,2.8,5,13.0,1000.0,Free,0.0,Everyone,4.0
7824,DV 2019 - EDV Photo & Form,BOOKS_AND_REFERENCE,3.9,314,2.6,50000.0,Free,0.0,Everyone,4.0
7825,SDV Cam,TOOLS,3.2,67,65.0,10000.0,Free,0.0,Everyone,4.0
7826,XDV,PHOTOGRAPHY,3.1,6827,8.7,1000000.0,Free,0.0,Everyone,2.0
7827,WiFi Action Camera,SPORTS,2.4,551,0.9,100000.0,Free,0.0,Everyone,4.0
7828,DV Car Service,MAPS_AND_NAVIGATION,4.6,10,25.0,100.0,Free,0.0,Everyone,4.0
7829,DV Lottery Photo,VIDEO_PLAYERS,2.9,23,4.0,5000.0,Free,0.0,Everyone,3.0
7830,DV Lottery Photo Tool,PHOTOGRAPHY,4.0,223,1.7,50000.0,Free,0.0,Everyone,4.0
